Nome: CATANDUVA
Codigo Estacao: 83676
Latitude: -21.12222221
Longitude: -48.94694444
Altitude: 570
Situacao: Fechada
Data Inicial: 2019-01-01
Data Final: 2021-07-24
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-03-21;1,6;3,6;48,2;29,8;24,28;21;null;93;1;
2020-03-22;null;null;null;null;null;null;null;87;null;
2020-03-23;null;6,1;0;30,8;23,96;21;null;90;2;
2020-03-24;5,1;8,9;0;30;22,96;16,4;null;72;2,5;
2020-03-25;6,9;7,5;0;30,2;22,78;16,3;null;67;2;
2020-03-26;5,7;9,1;0;30,3;23,5;16,8;null;71;2;
2020-03-27;6,3;8,8;0;31,2;24,28;17,2;null;72;2;
2020-03-28;6;6,5;0;32,1;24,96;20;null;65;2;
2020-03-29;null;null;null;null;null;null;null;72;null;
2020-03-30;null;6,4;0;30,2;25,08;22,8;null;80;1,5;
2020-03-31;3,5;9,1;0;32,7;25,58;19,8;null;70;1;
2020-04-01;4,2;7,7;0;33,5;26,26;20;null;67;1;
2020-04-02;4,5;7,2;0;33,6;26;21,2;null;62;2;
2020-04-03;4,5;6,1;0;32,2;25,9;21,4;null;68;2;
2020-04-04;5;null;0;30,8;23,74;17,8;null;67;1;
2020-04-05;null;null;null;null;null;null;null;46;null;
2020-04-06;null;null;0;34,2;null;null;null;58;1,5;
2020-04-07;6,5;null;6,8;28;23,16;20;null;54;1;
2020-04-08;2;null;0;30,2;23,58;18,5;null;83;2;
2020-04-09;4;null;0;28,5;21,34;15,2;null;75;2,5;
2020-04-10;4,5;null;0;29,8;22,1;14,9;null;70;1,5;
2020-04-11;5,5;null;0;30,4;22,76;15,4;null;66;2;
2020-04-12;null;null;null;null;null;null;null;67;null;
2020-04-13;null;null;0;32,2;25,24;23;null;82;2,5;
2020-04-14;5,7;null;15,7;24;19,84;17,2;null;75;2,5;
2020-04-15;1,1;null;13,2;26,7;20,78;16,1;null;90;1,5;
2020-04-16;2,6;null;0;28,3;21,54;15,8;null;82;1,5;
2020-04-17;4,1;7,8;0;29,5;22,76;16,8;null;73;1,5;
2020-04-18;4,5;6,6;0;29,8;21,92;15,1;null;76;1,5;
2020-04-19;null;null;null;null;null;null;null;78;null;
2020-04-20;null;6,7;0;29,4;24;22,6;null;83;1,5;
2020-04-21;4,5;9;0;31,2;23,32;16,4;null;73;1,5;
2020-04-22;5,2;9,4;0;30,4;22,7;16,8;null;68;1,5;
2020-04-23;6,3;9,5;0;30,3;21,64;14,5;null;61;1,5;
2020-04-24;6;9,4;0;31,6;24,3;15,7;null;62;1,5;
2020-04-25;6,2;8,8;0;31,2;24,78;20;null;68;1,5;
2020-04-26;null;null;null;null;null;null;null;63;null;
2020-04-27;null;7,4;0;30,2;23,96;22;null;80;1,5;
2020-04-28;6,7;9,4;0;28,8;21,66;15;null;63;3;
2020-04-29;7,6;9,3;0;30,2;22,96;17,3;null;64;1,5;
2020-04-30;7;8,7;0;29,9;22,94;17,1;null;65;1,5;
2020-05-01;5,2;9,1;0;31,2;23,54;16,7;null;62;1,5;
2020-05-02;6;8,9;0;31,5;23,32;16,3;null;64;1,5;
2020-05-03;null;null;null;null;null;null;null;59;null;
2020-05-04;null;7,5;0;29,8;22;19,2;null;76;1,5;
2020-05-05;6,4;6,9;0;31,8;23,94;16,3;null;59;1,5;
2020-05-06;7,1;3;0;31,4;23,98;19,7;null;50;1,5;
2020-05-07;6;3,5;0;24,5;19,3;17,2;null;66;2,5;
2020-05-08;3,4;8,8;0;26,4;18,1;10,5;null;74;2;
2020-05-09;5,4;8,6;0;28,7;20,38;11,4;null;64;1,5;
2020-05-10;null;null;null;null;null;null;null;58;null;
2020-05-11;null;7,2;0;29,8;22,52;19;null;78;3;
2020-05-12;6,6;5,4;0;28,5;21,28;15,5;null;53;2;
2020-05-13;6;0;0;27,5;21,54;17,5;null;58;2;
2020-05-14;6;0;0;24;20,84;17,4;null;71;1,5;
2020-05-15;2,1;,4;0;25,5;20,44;17,3;null;75;1;
2020-05-16;2;8,3;0;27,3;20,16;14,7;null;80;1,5;
2020-05-17;null;null;null;null;null;null;null;67;null;
2020-05-18;null;7,3;0;29,7;23,5;21,4;null;75;1;
2020-05-19;8;8,7;0;29,8;23,42;16,7;null;48;2,5;
2020-05-20;7,8;7,9;0;29,2;23,24;17,7;null;51;2,5;
2020-05-21;7,6;8,5;0;29,8;23,16;17,8;null;54;2;
2020-05-22;6,6;7,8;0;31,3;23,76;17,5;null;57;2,5;
2020-05-23;7;0;26,3;24,5;18,22;15,7;null;65;2;
2020-05-24;null;null;1,2;null;null;null;null;89;null;
2020-05-25;null;7;0;22,6;15,44;13,5;null;89;1,5;
2020-05-26;3,2;8,5;0;23,2;15,42;9,4;null;73;1,5;
2020-05-27;4,1;8,4;0;25,7;17,16;9,3;null;65;1,5;
2020-05-28;4,7;8,4;0;26,9;17,26;10;null;58;1,5;
2020-05-29;5,7;8,4;0;27,8;19,36;12,3;null;53;2,5;
2020-05-30;7,3;8,3;0;28,5;19,82;14,4;null;54;2;
2020-05-31;null;null;null;null;null;null;null;64;null;
2020-06-01;null;7,3;0;29,2;22;18,6;null;78;2;
2020-06-02;6;4,8;0;27,7;20,4;15,2;null;52;2;
2020-06-03;4,6;,9;0;25,2;20,06;15,8;null;65;2;
2020-06-04;2;6,3;3,4;29,1;21,9;17;null;74;1,5;
2020-06-05;3;4,2;0;30,2;23,7;18,3;null;72;1,5;
2020-06-06;6;4,8;0;30,5;22,4;18,4;null;66;1,5;
2020-06-07;null;null;null;null;null;null;null;76;null;
2020-06-08;null;6,7;0;31,5;23,58;21;null;79;1,5;
2020-06-09;5,7;4,2;0;31,1;24,06;19,8;null;69;2;
2020-06-10;6,1;2,9;0;32,3;24,58;20;null;71;1,5;
2020-06-11;6;7,4;0;32,8;24,26;18,3;null;59;2;
2020-06-12;6,8;8,2;0;32,5;24,34;18,8;null;57;2;
2020-06-13;6,5;8,3;0;33,2;24,78;19,1;null;51;1,5;
2020-06-14;null;null;null;null;null;null;null;54;null;
2020-06-15;null;7,1;0;29,5;22,38;20;null;78;3;
2020-06-16;6,7;8;0;28,2;20,84;14,7;null;67;3;
2020-06-17;6,3;6,9;0;27,8;20,62;16,6;null;64;4;
2020-06-18;6,1;7,3;0;28,7;20,98;14,8;null;67;3;
2020-06-19;6;8,1;0;29,8;21,84;15,4;null;58;2;
2020-06-20;6,4;8;0;31,5;23,66;17,3;null;52;1,5;
2020-06-21;null;null;null;null;null;null;null;54;null;
2020-06-22;null;7;0;29,2;22,92;20,2;null;70;2;
2020-06-23;8;5,8;0;28,2;21,2;15,7;null;48;2,5;
2020-06-24;8,6;7,3;0;29,4;21,84;14,3;null;48;2;
2020-06-25;7,8;8;0;31,8;23,36;17;null;54;1,5;
2020-06-26;7,6;3,2;0;29,7;22,72;18,3;null;58;2;
2020-06-27;6,3;0;8,2;22;17,06;14,7;null;74;2;
2020-06-28;null;null;4,4;null;null;null;null;90;null;
2020-06-29;null;6,6;0;27,5;20,86;17,2;null;84;2;
2020-06-30;6,8;7,8;0;28,6;21,32;16;null;73;3;
2020-07-01;9,2;3,8;0;23,3;18,18;16,2;null;62;3,5;
2020-07-02;4,2;8,3;0;24,8;16,96;9,3;null;66;1,5;
2020-07-03;4,8;8,3;0;25,7;17,84;11,7;null;46;1;
2020-07-04;5;7,7;0;29,8;20,7;11,6;null;53;1,5;
2020-07-05;null;null;null;null;null;null;null;59;null;
2020-07-06;null;7,2;0;32,4;23,92;20,4;null;79;1,5;
2020-07-07;7,5;8,2;0;30;22,9;17,8;null;59;2,5;
2020-07-08;10,7;7,8;0;31,8;22,08;15,8;null;45;1,5;
2020-07-09;6,4;2,9;,2;22,9;18,68;17,3;null;67;1;
2020-07-10;3,1;8,1;0;31,5;21,76;12,7;null;75;1,5;
2020-07-11;7,8;7,4;0;30,2;22,98;16,5;null;53;2,5;
2020-07-12;null;null;null;null;null;null;null;43;null;
2020-07-13;null;7,4;0;33,2;null;null;null;76;1,5;
2020-07-14;7;8,4;0;31,5;23,58;17,7;null;64;2;
2020-07-15;5;6,9;0;31,8;21,88;16,4;null;78;2,5;
2020-07-16;5;7;0;30,2;21,8;13,6;null;71;2;
2020-07-17;7,5;8,5;0;31,3;23,22;18;null;60;2;
2020-07-18;7,3;8,2;0;30,2;23,46;18,4;null;47;3;
2020-07-19;null;null;null;null;null;null;null;50;null;
2020-07-20;null;7,2;0;29,5;23,1;20,3;null;72;2,5;
2020-07-21;8,6;8,6;0;29,8;22,88;17;null;49;2;
2020-07-22;7,9;8,6;0;31,2;23,4;16,2;null;46;2;
2020-07-23;8,5;8,5;0;31,7;23,84;16,7;null;43;2;
2020-07-24;9,8;8,6;0;30,1;22,8;16,5;null;44;2;
2020-07-25;9,7;8,5;0;32,7;23,6;16,2;null;43;2;
2020-07-26;null;null;null;null;null;null;null;48;null;
2020-07-27;null;7,6;0;30,5;null;null;null;70;2;
2020-07-28;9,5;8,7;0;32,2;23,96;18,8;null;61;2;
2020-07-29;8;8,6;0;32,5;23,42;18;null;44;2,5;
2020-07-30;6;8,5;0;29,3;20,28;13,5;null;59;4;
2020-07-31;5,5;7,1;0;29,7;20,58;14;null;55;2;
2020-08-01;5,8;7,4;0;29,2;20,42;13,2;null;59;2;
2020-08-02;null;null;null;null;null;null;null;41;null;
2020-08-03;null;7,6;0;28,1;21,54;19,2;null;58;2;
2020-08-04;9,4;9;0;28,4;20,9;14,1;null;45;2;
2020-08-05;9,9;8,8;0;29,2;21,02;14,3;null;44;2,5;
2020-08-06;10,2;8,8;0;28,8;21,1;14,8;null;44;2;
2020-08-07;10;9;0;28,9;20,82;15;null;45;3;
2020-08-08;8,6;5,8;0;29,1;22,3;15;null;48;2,5;
2020-08-09;null;null;null;null;null;null;null;51;null;
2020-08-10;null;7,5;0;31,2;24,64;21,8;null;64;2,5;
2020-08-11;11,5;7,6;0;32,2;23,76;17,4;null;44;2;
2020-08-12;9,7;7,7;0;33,1;24,72;17,5;null;47;2,5;
2020-08-13;12,5;7,9;0;34,5;25,76;19,4;null;42;2,5;
2020-08-14;12,7;7,2;0;35,2;25,98;19,8;null;44;2;
2020-08-15;12;7,9;0;35,5;26,14;20;null;37;1,5;
2020-08-16;null;null;null;null;null;null;null;39;null;
2020-08-17;null;1,6;0;27,5;22,1;20,6;null;67;2,5;
2020-08-18;6;null;0;32,3;24,16;18;null;57;2,5;
2020-08-19;7,8;6;0;36,1;24,4;17,3;null;49;2,5;
2020-08-20;9,6;4,2;0;27,4;19,68;15,4;null;58;4;
2020-08-21;6,6;0;0;17,7;13,66;12;null;56;1,5;
2020-08-22;1,2;8;5,3;23,6;15;6,5;null;82;2,5;
2020-08-23;null;8;null;28,8;null;null;null;74;null;
2020-08-24;null;null;0;null;null;18;null;76;2,5;
2020-08-25;7,5;9,6;0;29,8;19,86;10,7;null;52;2;
2020-08-26;8,8;9,5;0;31;20,1;9,5;null;33;2;
2020-08-27;9,5;9,7;0;32,3;22,84;12,6;null;35;1,5;
2020-08-28;10;9,7;0;33,5;24,98;17,7;null;39;2;
2020-08-29;12,3;9,6;0;34;25,96;18,8;null;38;2,5;
2020-08-30;null;null;null;null;null;null;null;35;null;
2020-08-31;null;7,9;0;34,4;null;null;null;68;1,5;
2020-09-01;9,5;4,8;0;34,8;25,22;16,8;null;47;1,5;
2020-09-02;9,3;6,4;0;33,2;25,06;17,5;null;44;3;
2020-09-03;11;7,8;0;34,1;25,86;19,4;null;42;3;
2020-09-04;12,3;6,2;0;36,4;26,84;20;null;36;2;
2020-09-05;16;8,2;0;35,2;27,34;22,2;null;39;2;
2020-09-06;null;null;null;null;null;null;null;41;null;
2020-09-07;null;6,7;0;36,2;28,04;26;null;52;2;
2020-09-08;12,5;6,6;0;37,5;27,38;18,4;null;37;1,5;
2020-09-09;12,5;7,4;12,7;37,7;28,08;18,8;null;38;2;
2020-09-10;14,3;5,3;0;38,8;29,98;22;null;41;2;
2020-09-11;15,5;6,8;0;38,2;29,34;22,1;null;33;1,5;
2020-09-12;15,2;4,6;0;37,4;28,76;21,8;null;37;1,5;
2020-09-13;null;null;null;null;null;null;null;38;null;
2020-09-14;null;5,7;0;36,1;27,78;24,9;null;52;2;
2020-09-15;11,6;6,8;0;34,5;25,78;18,4;null;41;2,5;
2020-09-16;10,2;6,9;0;35,8;27;17,5;null;35;2;
2020-09-17;13,2;5,8;0;38,4;30;22,8;null;30;2;
2020-09-18;11,8;3,1;0;38,2;27,62;18,8;null;28;1,5;
2020-09-19;10,4;0;0;33;27,24;22,2;null;34;2;
2020-09-20;null;null;null;null;null;null;null;50;null;
2020-09-21;null;0;0;29,2;21,88;19,5;null;81;2,5;
2020-09-22;4,2;1,5;0;26,5;19,86;14,2;null;77;2,5;
2020-09-23;3,4;4,4;0;30,4;23,16;16,1;null;75;3;
2020-09-24;6;8,9;0;33,4;24,82;16,7;null;72;2;
2020-09-25;8,5;7,7;0;35,8;26,68;17,4;null;45;1,5;
2020-09-26;8,9;7,4;0;38,5;29,5;21,8;null;41;1,5;
2020-09-27;null;null;null;null;null;null;null;33;null;
2020-09-28;null;4,3;0;39,5;null;null;null;65;2;
2020-09-29;12,5;7;0;40,5;29,84;21,5;null;48;2;
2020-09-30;14,5;5,4;0;41,2;32,22;24,3;null;45;2;
2020-10-01;20;8,2;0;40,7;32,28;25,3;null;35;2;
2020-10-02;19,7;8,9;0;41;32,48;24,8;null;36;1,5;
2020-10-03;17;8,9;0;42,1;32,3;25,8;null;35;1,5;
2020-10-04;null;null;null;null;null;null;null;40;null;
2020-10-05;null;7,3;0;42,2;null;null;null;52;2;
2020-10-06;17,1;2,8;0;41,8;32,3;26,2;null;23;1,5;
2020-10-07;16,8;4,2;0;42,5;33,14;27,8;null;26;1,5;
2020-10-08;15;,8;0;37,2;29,06;23,7;null;29;2;
2020-10-09;9,2;1,7;0;39,2;28,22;22,4;null;47;1,5;
2020-10-10;7,4;2,7;4,7;31,8;23,86;19,1;null;72;2;
2020-10-11;null;null;null;null;null;null;null;65;null;
2020-10-12;null;5,4;0;36,2;27,36;24;null;69;1,5;
2020-10-13;11;7,7;0;38,6;29,34;20,8;null;42;2;
2020-10-14;12,7;4,9;0;39,7;28,98;24,8;null;39;2,5;
2020-10-15;11,4;0;8,9;27;22,52;20,2;null;77;1,5;
2020-10-16;2,3;,5;0;27,5;21,46;18,4;null;81;3;
2020-10-17;4,3;7,9;0;33,8;24,66;15,7;null;71;2;
2020-10-18;null;null;null;null;null;null;null;62;null;
2020-10-19;null;,4;0;30,4;23,64;21,1;null;84;2,5;
2020-10-20;4;1,5;8,9;27,2;22,84;20;null;81;2;
2020-10-21;3,2;5,2;0;32,1;24,98;19,8;null;75;2;
2020-10-22;6,3;8,5;0;33,8;25,76;20,4;null;69;2,5;
2020-10-23;7,6;7,6;0;33,7;26,66;20,6;null;67;2,5;
2020-10-24;7,5;1,3;35,8;27,8;22,86;19,8;null;72;2,5;
2020-10-25;null;null;null;null;null;null;null;84;null;
2020-10-26;null;4,3;0;33,8;25,6;22;null;78;1,5;
2020-10-27;5,8;7,9;0;32;25,08;19,4;null;74;1;
2020-10-28;6,2;11,2;0;36,1;27,88;19,7;null;60;1;
2020-10-29;8;4;0;35,2;25,46;21,8;null;52;1,5;
2020-10-30;4,2;2,9;8,7;29,5;23,52;20,5;null;83;2,5;
2020-10-31;4,5;5,8;0;30,3;23,06;16,8;null;75;2,5;
2020-11-01;null;null;null;null;null;null;null;74;null;
2020-11-02;null;9,4;0;29,5;23,18;21,2;null;78;2;
2020-11-03;9;9,4;0;29,8;22,44;13;null;47;1,5;
2020-11-04;8,9;11;0;32,2;23,84;14,8;null;41;1,5;
2020-11-05;9,1;11,3;0;33,8;24,52;14,3;null;41;1,5;
2020-11-06;10,6;11,4;0;34,4;25,44;17;null;37;2,5;
2020-11-07;11;11,3;0;37,8;26,64;15,5;null;42;1,5;
2020-11-08;null;null;null;null;null;null;null;44;null;
2020-11-09;null;2,2;0;37,1;26,34;22,2;null;68;3;
2020-11-10;8;,1;3,2;29,8;24,68;19,2;null;81;2;
2020-11-11;4,5;2,8;0;34,8;27,32;22,2;null;76;1,5;
2020-11-12;6,6;6,8;0;35,6;28,2;20,8;null;53;1,5;
2020-11-13;8,4;4,3;0;34,8;25,08;21,2;null;59;2;
2020-11-14;6,8;2,8;21,9;30,7;24,72;19,6;null;88;2;
2020-11-15;null;null;null;null;null;null;null;73;null;
2020-11-16;null;8,7;0;36,2;null;null;null;72;1;
2020-11-17;8,4;6,5;0;35,5;26,78;22;null;51;1;
2020-11-18;4,3;4,1;4;30,8;23,72;20,7;null;75;1,5;
2020-11-19;2;4,5;61,7;28,4;23,32;20;null;89;1;
2020-11-20;3,1;11,8;0;29,7;22,16;15,1;null;78;1,5;
2020-11-21;7;11,9;0;31,5;23,8;15,4;null;66;1,5;
2020-11-22;null;null;null;null;null;null;null;49;null;
2020-11-23;null;8,8;0;33,8;null;null;null;71;1,5;
2020-11-24;8,2;10;0;33,8;26,24;19,4;null;51;2;
2020-11-25;8,5;11,3;0;34,3;26,44;21;null;68;2,5;
2020-11-26;10;8,5;0;34,5;26,24;21,2;null;68;2,5;
2020-11-27;7,7;9,8;9,8;34,8;26,82;21,1;null;71;2;
2020-11-28;8,3;9,1;0;34,7;27,62;21,2;null;70;1,5;
2020-11-29;null;null;null;null;null;null;null;72;null;
2020-11-30;null;5,6;0;36,2;null;null;null;74;2,5;
2020-12-01;9,5;8,2;0;36,5;27,62;21,2;null;63;1,5;
2020-12-02;7;4,7;8,2;29,8;24,56;20,8;null;69;1,5;
2020-12-03;4,6;2,3;0;30,8;24,72;21,4;null;81;2;
2020-12-04;3,8;6,5;2,3;35,5;27,66;21,2;null;76;2;
2020-12-05;5,1;3,7;29,7;32;25,8;20;null;77;1;
2020-12-06;null;null;null;null;null;null;null;74;null;
2020-12-07;null;,5;0;28,4;23,68;22;null;78;1;
2020-12-08;1,2;6;14,8;29,1;24,14;20,8;null;88;1;
2020-12-09;1,8;6,7;4,8;31,5;24,78;20,6;null;84;1;
2020-12-10;4,2;5;0;30,4;24,1;18,5;null;76;1;
2020-12-11;4;0;0;26,2;22,06;19,3;null;76;1,5;
2020-12-12;2,1;1,8;0;28,5;23,82;20;null;73;1,5;
2020-12-13;null;null;null;null;null;null;null;91;null;
2020-12-14;null;2,9;0;31,2;24,48;21,8;null;82;1,5;
2020-12-15;3;2,6;3,1;32,7;25,56;21;null;86;2;
2020-12-16;4,5;1,9;0;31,5;25,36;21,2;null;80;2;
2020-12-17;4,2;4,7;0;34,3;26,28;21,2;null;75;2,5;
2020-12-18;5,5;9,2;0;35,1;27,94;20,8;null;70;2;
2020-12-19;6,1;4,1;0;32,8;25,92;22;null;63;1,5;
2020-12-20;null;null;null;null;null;null;null;80;null;
2020-12-21;null;6,6;0;35,3;26,54;23;null;74;2;
2020-12-22;5,5;4,7;23,9;32,4;24,98;20,8;null;83;1;
2020-12-23;3,5;7,4;9,4;32,7;24,88;20,7;null;83;2;
2020-12-24;4;9,7;4,6;32,8;26,4;20,5;null;82;1,5;
2020-12-25;4,5;8;0;32,2;24,38;19,1;null;75;2,5;
2020-12-26;4,1;6,1;8,5;28,8;24,04;20;null;83;2,5;
2020-12-27;null;null;null;null;null;null;null;79;null;
2020-12-28;null;4,8;0;31;23,42;21,3;null;84;1;
2020-12-29;2,6;6,3;6,2;31,8;24,56;20,7;null;84;2;
2020-12-30;3,1;6,4;11,7;31,4;25,12;20,1;null;83;1,5;
2020-12-31;6,3;,6;0;29,8;23,88;21,8;null;77;1,5;
2021-01-01;2,5;3,6;1,2;29,4;24,48;20,6;null;76;1;
2021-01-02;3;2,9;0;29;23,8;20,8;null;78;1;
2021-01-03;null;null;null;null;null;null;null;88;null;
2021-01-04;null;6;0;31,8;24,38;22,1;null;80;1,5;
2021-01-05;4;7,9;0;31,2;25,68;21;null;81;1;
2021-01-06;5,5;,4;4,3;31,3;25,54;22,2;null;78;1;
2021-01-07;3,6;2,5;4,6;32,7;25,46;22;null;78;1,5;
2021-01-08;4;5,5;0;33,1;26,56;20,7;null;80;1;
2021-01-09;5,1;10,1;0;35,2;28,54;22,6;null;74;1;
2021-01-10;null;null;null;null;null;null;null;73;null;
2021-01-11;null;4,7;0;33,8;26,56;24;null;78;1;
2021-01-12;4,2;2;0;32,2;24,62;21,5;null;80;1,5;
2021-01-13;2,2;2,7;8,1;32,4;24,92;21,2;null;84;1,5;
2021-01-14;3,1;,5;0;29,8;24,28;21,2;null;83;1,5;
2021-01-15;2,5;,7;6,3;29,1;23,58;21;null;85;1,5;
2021-01-16;3;2,3;0;29,7;24,58;20;null;84;2,5;
2021-01-17;null;null;null;null;null;null;null;84;null;
2021-01-18;null;3;0;31,2;null;null;null;86;1,54332;
2021-01-19;3,5;3,9;10,9;30,1;24,64;20,9;null;81;1;
2021-01-20;3;7;1,7;33,6;26,7;21,2;null;82;1;
2021-01-21;6;9,6;0;33,8;27,58;21,7;null;77;2;
2021-01-22;8,5;8,9;0;34;27,5;20,6;null;68;2;
2021-01-23;9;8,7;0;33,8;27,26;20,7;null;55;2;
2021-01-24;null;null;null;null;null;null;null;60;null;
2021-01-25;null;3,2;0;33,8;25,08;21,1;null;78;,7;
2021-01-26;5,2;7,2;6,7;34,4;26,9;20,8;null;77;1,5;
2021-01-27;6,3;2,5;0;32,7;25,98;21,8;null;76;1,5;
2021-01-28;4,6;8,2;0;33,2;26,48;21;null;78;1;
2021-01-29;5,9;7,9;0;34,8;26,84;21,2;null;70;1;
2021-01-30;7,1;10,6;0;36;28,3;21;null;69;1;
2021-01-31;null;null;null;null;null;null;null;64;null;
2021-02-01;null;1,6;0;33;26,92;24;null;81;2;
2021-02-02;5;8,9;0;33,5;25,78;20,8;null;71;2;
2021-02-03;5,5;7,6;6,2;33,7;25,34;21;null;72;1;
2021-02-04;3,5;7,1;4,2;32,8;26,76;21,8;null;71;1;
2021-02-05;3,5;6;0;32,5;25,9;22;null;76;1;
2021-02-06;5;9;0;32,8;25,48;20,8;null;69;1;
2021-02-07;null;null;null;null;null;null;null;60;null;
2021-02-08;null;9,2;0;32,3;25,06;23;null;72;1,5;
2021-02-09;7;8,6;0;32;24,46;17,3;null;60;1,5;
2021-02-10;6,5;6,6;0;32,6;25;19,2;null;59;2;
2021-02-11;6,5;1,6;0;27,2;22,62;19,4;null;61;2,02888;
2021-02-12;3;0;0;26,6;22,4;20;null;71;1,5;
2021-02-13;2;4;9,8;31,4;24,92;20,4;null;88;1,5;
2021-02-14;null;null;null;null;null;null;null;84;null;
2021-02-15;null;,7;0;28,8;24,76;23,2;null;90;1;
2021-02-16;3;8,9;0;33,1;26,36;20,2;null;83;1;
2021-02-17;4,5;1,3;0;28,5;24,74;21;null;74;1;
2021-02-18;2,5;10,2;9,7;33;25,9;20,4;null;78;1,5;
2021-02-19;4,5;10,9;0;34,1;26,62;19,8;null;69;1;
2021-02-20;7;10,3;0;35,4;27,32;19,2;null;49;1,5;
2021-02-21;null;null;null;null;null;null;null;63;null;
2021-02-22;null;7,5;0;33,2;27;25,4;null;74;2;
2021-02-23;6;7,5;0;33,4;27,04;21;null;69;1,5;
2021-02-24;6;7;0;35;25,98;22,2;null;62;2;
2021-02-25;5,5;7,5;1,2;33,4;24,82;20,8;null;80;2,5;
2021-02-26;4;6;10,1;29,4;24,08;19,2;null;78;1,5;
2021-02-27;4,5;6,2;0;30;23,42;19,7;null;77;1,5;
2021-02-28;null;null;82,2;null;null;null;null;91;null;
2021-03-01;null;2,2;0;30,4;25,52;23,6;null;89;1;
2021-03-02;4;3;3,3;31,7;25;22;null;80;1,5;
2021-03-03;4;,3;3,9;27,8;23,24;20,5;null;81;1,52888;
2021-03-04;2;1,9;1,3;29;23,94;20,6;null;85;1;
2021-03-05;2,5;,5;0;28,5;23,18;20,7;null;87;1,5;
2021-03-06;3;1,2;15,7;28,5;23,3;20;null;88;1,5;
2021-03-07;null;null;null;null;null;null;null;90;null;
2021-03-08;null;4,6;0;29,4;24,36;21,6;null;89;1;
2021-03-09;4;8,6;0;31,7;24,58;20,5;null;83;1;
2021-03-10;3,5;7,3;0;31,8;24,8;18,7;null;79;1;
2021-03-11;5;8,3;0;33,6;26,46;20,5;null;76;1,5;
2021-03-12;5,2;9,3;0;34;26,84;21,2;null;74;1;
2021-03-13;7,8;8,1;0;34,5;26,76;19,7;null;63;1,5;
2021-03-14;null;null;null;null;null;null;null;61;null;
2021-03-15;null;6,4;0;31,8;null;null;null;82;1,5;
2021-03-16;5;8,8;0;33,7;27,38;21;null;75;1,5;
2021-03-17;5,5;5,6;0;33;26,74;22;null;68;1;
2021-03-18;4,1;0;12,7;28,4;23,78;21;null;72;1;
2021-03-19;3;4,1;0;31,5;25,54;20;null;75;1,5;
2021-03-20;3,4;7;7,7;33,1;26,12;20,7;null;80;1;
2021-03-21;null;null;null;null;null;null;null;72;null;
2021-03-22;null;7,7;0;33,4;null;null;null;70;2;
2021-03-23;6,7;5,1;0;34,7;26,82;20;null;61;1;
2021-03-24;6,3;6,2;0;33,9;27,74;22,1;null;64;1;
2021-03-25;6,4;7,5;0;35,1;28,18;20,6;null;60;2;
2021-03-26;7,1;8,5;0;35,4;27,58;22,8;null;59;1,5;
2021-03-27;7,2;5,6;0;34,4;26,4;21,7;null;64;1;
2021-03-28;null;null;null;null;null;null;null;74;null;
2021-03-29;null;7,2;0;35,5;null;null;null;72;1;
2021-03-30;7,2;8,9;0;34,8;27,64;21,4;null;52;1;
2021-03-31;7,4;6,6;0;32,2;25,5;20,3;null;60;1;
2021-04-01;6,3;4,3;0;30;23,3;17,8;null;64;2;
2021-04-02;6,3;9;0;31,5;23;15;null;66;1,5;
2021-04-03;7;6,9;0;32,4;23,52;15,6;null;53;1;
2021-04-04;null;null;null;null;null;null;null;61;null;
2021-04-05;null;5,5;0;33;26,28;24;null;70;2;
2021-04-06;6,4;1,9;8,2;26,4;22,36;20;null;63;2;
2021-04-07;2,2;7,5;2,3;30,2;23,56;18,2;null;80;2;
2021-04-08;5,4;8;0;30,1;24,46;19,2;null;74;3;
2021-04-09;8;9;0;30,8;24,04;17,3;null;71;2,5;
2021-04-10;8;9;0;31,4;24,66;17,5;null;55;1,5;
2021-04-11;null;null;null;null;null;null;null;55;null;
2021-04-12;null;7,2;0;33;27;25,4;null;70;1,5;
2021-04-13;8,1;2,4;0;31,2;24,4;18,8;null;60;1,5;
2021-04-14;5,3;5,9;0;32,1;23,02;16,4;null;73;2;
2021-04-15;6;5,5;0;31,6;23,48;16;null;62;2;
2021-04-16;5,1;4,1;0;31,4;24,48;19;null;70;2;
2021-04-17;5,5;7,1;0;30,8;24,5;19,7;null;69;2;
2021-04-18;null;null;null;null;null;null;null;72;null;
2021-04-19;null;7,5;0;28,1;22,3;20,8;null;74;2;
2021-04-20;4;9,3;0;27,8;21,04;14,8;null;71;2;
2021-04-21;4,6;9,2;0;28,5;20,82;14,2;null;68;2,5;
2021-04-22;5;9,1;0;28,4;20,68;14,5;null;66;2,5;
2021-04-23;4,5;9,3;0;28,8;20,8;13,7;null;66;1,5;
2021-04-24;5,9;9,4;0;31;22,78;14,8;null;50;1,5;
2021-04-25;null;null;null;null;null;null;null;61;null;
