Nome: SAO PAULO(MIR.de SANTANA)
Codigo Estacao: 83781
Latitude: -23.49638888
Longitude: -46.61999999
Altitude: 785.16
Situacao: Operante
Data Inicial: 2019-01-01
Data Final: 2023-09-08
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-11-20;null;null;null;null;null;null;null;null;null;
2020-11-21;null;null;null;null;null;null;null;null;null;
2020-11-22;null;null;null;null;null;null;null;null;null;
2020-11-23;null;null;null;null;null;null;null;null;null;
2020-11-24;null;null;null;null;null;null;null;null;null;
2020-11-25;null;null;null;null;null;null;null;null;null;
2020-11-26;null;null;null;null;null;null;null;null;null;
2020-11-27;null;null;null;null;null;null;null;null;null;
2020-11-28;null;null;null;null;null;null;null;null;null;
2020-11-29;null;null;null;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;null;null;null;
2020-12-01;null;null;null;null;null;null;null;null;null;
2020-12-02;null;null;null;null;null;null;null;null;null;
2020-12-03;null;null;null;null;null;null;null;null;null;
2020-12-04;null;null;null;null;null;null;null;null;null;
2020-12-05;null;null;null;null;null;null;null;null;null;
2020-12-06;null;null;null;null;null;null;null;null;null;
2020-12-07;null;null;null;null;null;null;null;null;null;
2020-12-08;null;null;null;null;null;null;null;null;null;
2020-12-09;null;null;null;null;null;null;null;null;null;
2020-12-10;null;null;null;null;null;null;null;null;null;
2020-12-11;null;null;null;null;null;null;null;null;null;
2020-12-12;null;null;null;null;null;null;null;null;null;
2020-12-13;null;null;null;null;null;null;null;null;null;
2020-12-14;null;null;null;null;null;null;null;null;null;
2020-12-15;null;null;null;null;null;null;null;null;null;
2020-12-16;null;null;null;null;null;null;null;null;null;
2020-12-17;null;null;null;null;null;null;null;null;null;
2020-12-18;null;null;null;null;null;null;null;null;null;
2020-12-19;null;null;null;null;null;null;null;null;null;
2020-12-20;null;null;null;null;null;null;null;null;null;
2020-12-21;null;null;null;null;null;null;null;null;null;
2020-12-22;null;null;null;null;null;null;null;null;null;
2020-12-23;null;null;null;null;null;null;null;null;null;
2020-12-24;null;null;null;null;null;null;null;null;null;
2020-12-25;null;null;null;null;null;null;null;null;null;
2020-12-26;null;null;null;null;null;null;null;null;null;
2020-12-27;null;null;null;null;null;null;null;null;null;
2020-12-28;null;null;null;null;null;null;null;null;null;
2020-12-29;null;null;null;null;null;null;null;null;null;
2020-12-30;null;null;null;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;null;null;null;
2021-01-01;null;null;null;null;null;null;null;null;null;
2021-01-02;null;null;null;null;null;null;null;null;null;
2021-01-03;null;null;null;null;null;null;null;null;null;
2021-01-04;null;null;null;null;null;null;null;null;null;
2021-01-05;null;null;null;null;null;null;null;null;null;
2021-01-06;null;null;null;null;null;null;null;null;null;
2021-01-07;null;null;null;null;null;null;null;null;null;
2021-01-08;null;null;null;null;null;null;null;null;null;
2021-01-09;null;null;null;null;null;null;null;null;null;
2021-01-10;null;null;null;null;null;null;null;null;null;
2021-01-11;null;null;null;null;null;null;null;null;null;
2021-01-12;null;null;null;null;null;null;null;null;null;
2021-01-13;null;null;null;null;null;null;null;null;null;
2021-01-14;null;null;null;null;null;null;null;null;null;
2021-01-15;null;null;null;null;null;null;null;null;null;
2021-01-16;null;null;null;null;null;null;null;null;null;
2021-01-17;null;null;null;null;null;null;null;null;null;
2021-01-18;null;null;null;null;null;null;null;null;null;
2021-01-19;null;null;null;null;null;null;null;null;null;
2021-01-20;null;null;null;null;null;null;null;null;null;
2021-01-21;null;null;null;null;null;null;null;null;null;
2021-01-22;null;null;null;null;null;null;null;null;null;
2021-01-23;null;null;null;null;null;null;null;null;null;
2021-01-24;null;null;null;null;null;null;null;null;null;
2021-01-25;null;null;null;null;null;null;null;null;null;
2021-01-26;null;null;null;null;null;null;null;null;null;
2021-01-27;null;null;null;null;null;null;null;null;null;
2021-01-28;null;null;null;null;null;null;null;null;null;
2021-01-29;null;null;null;null;null;null;null;null;null;
2021-01-30;null;null;null;null;null;null;null;null;null;
2021-01-31;null;null;null;null;null;null;null;null;null;
2021-02-01;null;null;null;null;null;null;null;null;null;
2021-02-02;null;null;null;null;null;null;null;null;null;
2021-02-03;null;null;null;null;null;null;null;null;null;
2021-02-04;2,8;7,5;0;27,1;null;17,1;null;null;2,5;
2021-02-05;null;null;null;null;null;null;null;null;null;
2021-02-06;null;null;null;null;null;null;null;null;1,6;
2021-02-07;null;null;null;null;null;null;null;null;null;
2021-02-08;null;null;null;null;null;null;null;null;null;
2021-02-09;null;null;null;null;null;null;null;null;null;
2021-02-10;null;null;null;null;null;null;null;null;null;
2021-02-11;null;null;null;null;null;null;null;null;null;
2021-02-12;null;null;null;null;null;null;null;null;null;
2021-02-13;null;null;null;null;null;null;null;null;null;
2021-02-14;null;null;null;null;null;null;null;null;null;
2021-02-15;null;null;null;null;null;null;null;null;null;
2021-02-16;null;null;null;null;null;null;null;null;null;
2021-02-17;null;null;null;null;null;null;null;null;null;
2021-02-18;null;null;null;null;null;null;null;null;null;
2021-02-19;null;null;null;null;null;null;null;null;null;
2021-02-20;null;null;null;null;null;null;null;null;null;
2021-02-21;null;null;null;null;null;null;null;null;null;
2021-02-22;null;null;null;null;null;null;null;null;null;
2021-02-23;null;null;null;null;null;null;null;null;null;
2021-02-24;null;null;null;null;null;null;null;null;null;
2021-02-25;null;null;null;null;null;null;null;null;null;
2021-02-26;null;null;null;null;null;null;null;null;null;
2021-02-27;null;null;null;null;null;null;null;null;null;
2021-02-28;null;null;null;null;null;null;null;null;null;
2021-03-01;null;null;null;30,3;null;null;null;null;1,54332;
2021-03-02;3,7;7;0;31,5;24,7;21,8;null;81;0;
2021-03-03;5,2;7,1;0;30,6;25,46;23,9;null;63;,8;
2021-03-04;6,8;6,7;0;29,7;24,88;21,1;null;66;2,5;
2021-03-05;3;1;0;25,6;22,72;20,8;null;81;3,3;
2021-03-06;5;,8;30,2;24,5;null;null;null;83;1,25;
2021-03-07;null;null;null;null;null;null;null;95;null;
2021-03-08;null;5,3;7,4;27,8;22,78;20,7;null;84;1,65;
2021-03-09;3,2;7,7;0;29,5;null;null;null;80;2,05;
2021-03-10;6;9,5;0;29,5;22,24;18,6;null;61;2,05;
2021-03-11;5,5;6,9;0;29,3;null;null;null;79;1,25;
2021-03-12;4;8,1;17,3;30,7;null;null;null;82;,8;
2021-03-13;5;8,8;0;30,3;null;null;null;83;,8;
2021-03-14;null;null;null;null;null;null;null;78;null;
2021-03-15;null;8,1;1;30,3;null;null;null;79;,8;
2021-03-16;4,8;null;0;31,5;null;null;null;77;0;
2021-03-17;null;null;null;null;null;null;null;null;null;
2021-03-18;null;null;null;null;null;null;null;null;null;
2021-03-19;null;null;null;null;null;null;null;null;null;
2021-03-20;null;null;null;null;null;null;null;null;null;
2021-03-21;null;null;null;null;null;null;null;null;null;
2021-03-22;null;null;null;null;null;null;null;null;null;
2021-03-23;null;null;null;null;null;null;null;null;null;
2021-03-24;null;null;null;null;null;null;null;null;null;
2021-03-25;null;null;null;null;null;null;null;null;null;
2021-03-26;null;null;null;null;null;null;null;null;null;
2021-03-27;null;null;null;null;null;null;null;null;null;
2021-03-28;null;null;null;null;null;null;null;null;null;
2021-03-29;null;null;null;null;null;null;null;null;null;
2021-03-30;null;null;null;null;null;null;null;null;null;
2021-03-31;null;null;null;null;null;null;null;null;null;
2021-04-01;null;null;null;null;null;null;null;null;null;
2021-04-02;null;null;null;null;null;null;null;null;null;
2021-04-03;null;null;null;null;null;null;null;null;null;
2021-04-04;null;null;null;null;null;null;null;null;null;
2021-04-05;null;null;null;null;null;null;null;null;null;
2021-04-06;null;null;null;null;null;null;null;null;null;
2021-04-07;null;null;null;null;null;null;null;null;null;
2021-04-08;null;null;null;null;null;null;null;null;null;
2021-04-09;null;null;null;null;null;null;null;null;null;
2021-04-10;null;null;null;null;null;null;null;null;null;
2021-04-11;null;null;null;null;null;null;null;null;null;
2021-04-12;null;null;null;null;null;null;null;null;null;
2021-04-13;null;null;null;null;null;null;null;null;null;
2021-04-14;null;null;null;null;null;null;null;null;null;
2021-04-15;null;null;null;null;null;null;null;null;null;
2021-04-16;null;null;null;null;null;null;null;null;null;
2021-04-17;null;null;null;null;null;null;null;null;null;
2021-04-18;null;null;null;null;null;null;null;null;null;
2021-04-19;null;null;null;null;null;null;null;null;null;
2021-04-20;null;null;null;null;null;null;null;null;null;
2021-04-21;null;null;null;null;null;null;null;null;null;
2021-04-22;null;null;null;null;null;null;null;null;null;
2021-04-23;null;null;null;null;null;null;null;null;null;
2021-04-24;null;null;null;null;null;null;null;null;null;
2021-04-25;null;null;null;null;null;null;null;null;null;
2021-04-26;null;null;null;null;null;null;null;null;null;
2021-04-27;null;null;null;null;null;null;null;null;null;
2021-04-28;null;null;null;null;null;null;null;null;null;
2021-04-29;null;null;null;null;null;null;null;null;null;
2021-04-30;null;null;null;null;null;null;null;null;null;
2021-05-01;null;null;null;null;null;null;null;null;null;
2021-05-02;null;null;null;null;null;null;null;null;null;
2021-05-03;null;null;null;null;null;null;null;null;null;
2021-05-04;null;null;null;null;null;null;null;null;null;
2021-05-05;null;null;null;null;null;null;null;null;null;
2021-05-06;null;null;null;null;null;null;null;null;null;
2021-05-07;null;null;null;null;null;null;null;null;null;
2021-05-08;null;null;null;null;null;null;null;null;null;
2021-05-09;null;null;null;null;null;null;null;null;null;
2021-05-10;null;null;null;null;null;null;null;null;null;
2021-05-11;null;null;null;null;null;null;null;null;null;
2021-05-12;null;null;null;null;null;null;null;null;null;
2021-05-13;null;null;null;null;null;null;null;null;null;
2021-05-14;null;null;null;null;null;null;null;null;null;
2021-05-15;null;null;null;null;null;null;null;null;null;
2021-05-16;null;null;null;null;null;null;null;null;null;
2021-05-17;null;null;null;null;null;null;null;null;null;
2021-05-18;null;null;null;null;null;null;null;null;null;
2021-05-19;null;null;null;null;null;null;null;null;null;
2021-05-20;null;null;null;null;null;null;null;null;null;
2021-05-21;null;null;null;null;null;null;null;null;null;
2021-05-22;null;null;null;null;null;null;null;null;null;
2021-05-23;null;null;null;null;null;null;null;null;null;
2021-05-24;null;null;null;null;null;null;null;null;null;
2021-05-25;null;null;null;null;null;null;null;null;null;
2021-05-26;null;null;null;null;null;null;null;null;null;
2021-05-27;null;null;null;null;null;null;null;null;null;
2021-05-28;null;null;null;null;null;null;null;null;null;
2021-05-29;null;null;null;null;null;null;null;null;null;
2021-05-30;null;null;null;null;null;null;null;null;null;
2021-05-31;null;null;null;null;null;null;null;null;null;
2021-06-01;null;null;null;null;null;null;null;null;null;
2021-06-02;null;null;null;null;null;null;null;null;null;
2021-06-03;null;null;null;null;null;null;null;null;null;
2021-06-04;null;null;null;null;null;null;null;null;null;
2021-06-05;null;null;null;null;null;null;null;null;null;
2021-06-06;null;null;null;null;null;null;null;null;null;
2021-06-07;null;null;null;null;null;null;null;null;null;
2021-06-08;null;null;null;null;null;null;null;null;null;
2021-06-09;null;null;null;null;null;null;null;null;null;
2021-06-10;null;0;0;20,9;18,84;17;87;76;2,45;
2021-06-11;1,3;,1;3,2;19,2;17;15,7;87;88;2,45;
2021-06-12;null;null;0;null;null;13,1;null;87;0;
2021-06-13;null;null;null;null;null;null;null;null;null;
2021-06-14;2,2;7,8;0;22,3;16,22;13,9;83;80;,8;
2021-06-15;1,7;6,7;0;23,5;16,36;12,4;89;85;,8;
2021-06-16;3,2;3,1;0;20,3;15,84;13,3;82;83;2,45;
2021-06-17;2,4;2,8;0;19,8;15,3;13,3;89;81;,8;
2021-06-18;1,9;7;0;20,8;15,36;11,8;82;84;,4;
2021-06-19;null;null;null;null;null;null;null;81;null;
2021-06-20;null;null;null;null;null;null;null;null;null;
2021-06-21;null;3;null;20,1;16,14;14;86;89;0;
2021-06-22;2;,6;6;19,3;15,94;13,8;89;85;,8;
2021-06-23;1;2,9;0;19,7;15,52;12,9;85;85;2,9;
2021-06-24;2;8,5;0;24,5;18,74;12,6;65;78;1,25;
2021-06-25;4;5;0;26,4;19,08;13,6;null;59;,4;
2021-06-26;null;null;null;null;null;null;null;77;null;
2021-06-27;null;null;null;null;null;null;null;null;null;
2021-06-28;null;7,3;0;23,7;17,94;15,7;87;95;,8;
2021-06-29;3,2;0;0;17,1;13,22;11,5;null;82;1,6;
2021-06-30;2,1;7,6;0;15,5;10,38;7;null;55;0;
2021-07-01;2,9;7;0;19,1;12,22;6,5;86;64;,8;
2021-07-02;3;8,5;0;24;16,16;9,2;74;81;1,25;
2021-07-03;null;null;null;null;null;null;null;70;null;
2021-07-04;null;null;null;null;null;null;null;null;null;
2021-07-05;null;6,7;0;22;16,66;14,3;78;84;,8;
2021-07-06;2,7;6,6;0;20,8;15,78;13,3;77;76;1,6;
2021-07-07;2,3;7,3;0;21,3;15,54;10,8;80;77;2,05;
2021-07-08;2,5;8,3;0;23,3;15,96;12,3;82;80;0;
2021-07-09;3;7;0;22,7;16,42;12,6;85;82;1,65;
2021-07-10;null;null;null;null;null;null;null;85;null;
2021-07-11;null;null;null;null;null;null;null;null;null;
2021-07-12;null;8,8;0;26,1;19,06;15,6;78;96;,8;
2021-07-13;4,5;8,4;0;26;18,86;12,3;68;69;,8;
2021-07-14;5,1;7,8;0;25,3;19,5;13;55;60;0;
2021-07-15;6,1;8,2;0;27,1;21,14;14,8;48;50;1,95;
2021-07-16;7,3;2;0;23,3;17,76;15,7;91;46;1,8;
2021-07-17;null;null;null;null;null;null;null;95;null;
2021-07-18;null;null;null;null;null;null;null;null;null;
2021-07-19;null;8,5;0;19,8;13,66;9,3;49;99;1,25;
2021-07-20;5,5;8,1;0;18,7;12,02;6,2;73;24;2;
2021-07-21;3,3;7,4;0;21,8;14,8;8,6;67;76;,75;
2021-07-22;2,7;8,2;0;22,9;14,12;8,2;86;62;,4;
2021-07-23;2,7;8,5;0;24,5;17,32;10,1;62;77;,8;
2021-07-24;null;null;null;null;null;null;null;54;null;
2021-07-25;null;null;null;null;null;null;null;null;null;
2021-07-26;null;8,3;0;27,5;21,18;16,6;59;95;0;
2021-07-27;10;8;0;28,3;22,78;16,2;38;41;,65;
2021-07-28;7,1;0;21,4;24,8;13;8,9;98;39;1,6;
2021-07-29;2,4;9,2;9,8;14,5;8,04;5,2;null;63;,8;
2021-07-30;2,9;9;0;13,7;8,5;4,3;78;69;1;
2021-07-31;2,6;8,8;0;null;null;6,3;null;79;1,6;
2021-08-01;null;null;null;null;null;null;null;null;null;
2021-08-02;null;7,2;0;21,6;15,16;11,6;84;91;1,6;
2021-08-03;2,5;3;0;17,8;13,48;11,6;86;81;1,65;
2021-08-04;2,5;5,5;0;19,8;13,86;10,8;84;82;1,6;
2021-08-05;3;4,9;0;20,1;15,22;11,8;83;78;1,6;
2021-08-06;3;6,4;0;23,5;17,28;13,1;83;76;5,75;
2021-08-07;null;null;null;null;null;null;null;86;null;
2021-08-08;null;null;null;null;null;null;null;null;null;
2021-08-09;null;8,6;0;27,1;20,96;16,9;53;66;0;
2021-08-10;6,1;9,6;0;28;21,1;13,3;45;47;,4;
2021-08-11;8,2;3,6;0;23;16,54;13,9;80,25;37;1,533333;
2021-08-12;2,3;0;0;16,2;13,92;12,8;90;81;1,333333;
2021-08-13;1,2;0;1,2;16,1;14,22;12,8;90;90;,8;
2021-08-14;1,1;1,7;,8;19,8;15,88;12,6;83,75;76;1,6;
2021-08-15;1,5;6,6;0;26,4;18,06;13,8;80;53;,666667;
2021-08-16;2,3;2,8;0;21,3;17,18;15;78,5;67;2,166667;
2021-08-17;2,4;9,4;0;30,8;20,96;12,8;63,25;39;,333333;
2021-08-18;4,8;9,8;0;31,6;23,68;16;49,75;28;,7;
2021-08-19;5,2;10;0;31,8;22,86;16,2;45,25;25;0;
2021-08-20;9,4;9,8;0;30,6;23,94;16,8;41;26;,866667;
2021-08-21;8,1;10;0;29,3;22,6;16,8;43,5;29;1;
2021-08-22;8;10,1;0;29,3;23,32;16;37,25;30;,266667;
2021-08-23;9;9,2;0;30,7;23,38;16,2;40,25;26;1,333333;
2021-08-24;8,6;8,3;0;32,6;24,04;17,9;45;26;,666667;
2021-08-25;13,1;7,7;0;32,3;25,22;18,3;41;27;,266667;
2021-08-26;5;8,7;0;32,8;23,36;19,6;56;37;1,333333;
2021-08-27;9,5;0;0;20,4;17,08;15,8;85,75;69;3,466667;
2021-08-28;1,8;0;27;17,1;15,68;14,3;91,75;90;1,366667;
2021-08-29;1,1;0;13,6;19,5;16,98;15,9;85,5;80;1,666667;
2021-08-30;1,3;6,7;1,7;22,3;17,8;15,3;77,25;65;4,1;
2021-08-31;2,9;6,7;,1;23,5;17,92;14,7;75,5;54;2,333333;
2021-09-01;3,7;10,3;0;25,8;18,6;13,9;67,75;36;3;
2021-09-02;3,9;9,5;0;28,3;20,9;14,3;null;70;,8;
2021-09-03;4,8;10,2;0;29,8;22,76;15,8;null;57;0;
2021-09-04;6,5;9,5;0;30,5;20,56;16,3;null;46;,8;
2021-09-05;null;null;null;null;null;null;null;84;null;
2021-09-06;null;7,3;0;26,7;20,62;19,2;null;79;2,45;
2021-09-07;4;6,5;0;28,1;20,8;17;null;77;2,85;
2021-09-08;4;8,1;0;34,1;26,24;17,3;null;78;,8;
2021-09-09;7;4,5;0;30,3;23;19,8;null;45;0;
2021-09-10;3;1,5;16,3;29,3;22,14;19,2;null;86;,8;
2021-09-11;1;7,1;,8;27,5;21,9;18,6;null;85;0;
2021-09-12;null;null;null;null;null;null;null;65;null;
2021-09-13;null;6,1;0;34,1;26,94;22,2;null;76;0;
2021-09-14;8,6;2,3;0;33,1;25,16;21,9;52,5;24;3,033333;
2021-09-15;6,5;0;,8;23,7;20,74;18,6;null;64;2,05;
2021-09-16;1,5;0;11,9;19,9;17,34;16,2;null;85;1,6;
2021-09-17;1,5;3,8;0;25,3;18,34;15,3;null;90;,8;
2021-09-18;2,5;8,9;0;32,3;20,72;10,8;null;81;,8;
2021-09-19;null;null;null;null;null;null;null;85;null;
2021-09-20;10,2;8,1;0;35,7;27,88;22,6;46,25;30;1,6;
2021-09-21;11,9;6,2;0;34,9;22,3;17,4;80;46;2,2;
2021-09-22;4,7;2,5;2,1;18,4;14,62;12,3;null;88;4,1;
2021-09-23;3,2;7,5;0;21,9;15,82;12,2;null;73;3,7;
2021-09-24;3,7;8,1;0;30,3;18,7;12;null;71;2,85;
2021-09-25;3,1;,7;0;21,1;17,72;14,3;null;77;2,45;
2021-09-26;null;null;7,6;null;null;null;null;86;null;
2021-09-27;null;9,2;0;30,4;23,86;22,3;null;59;1,6;
2021-09-28;6,3;4,6;0;32,3;24,22;16,6;null;60;1,6;
2021-09-29;7,2;5,5;0;28,7;20,8;18,1;null;45;3,3;
2021-09-30;3,5;9,3;0;26,1;19,68;16,2;null;73;2,45;
2021-10-01;3,5;,3;0;23,7;19,82;16,8;null;78;1,6;
2021-10-02;1,8;,6;5,7;25,5;21,16;17,3;null;81;,8;
2021-10-03;null;null;null;null;null;null;null;84;null;
2021-10-04;null;2,5;0;26,1;20,86;19,4;null;87;1,6;
2021-10-05;2;0;0;19,8;17,32;15,8;null;86;1,6;
2021-10-06;4;7,9;0;32,1;21,88;16,3;null;75;2,85;
2021-10-07;,5;0;0;22;18,44;16,6;80,25;78;4,15;
2021-10-08;2;6,5;0;25,1;18,18;14,6;null;75;1,25;
2021-10-09;2,9;0;0;18,1;16,48;15,3;null;82;2,05;
2021-10-10;null;null;null;null;null;null;null;95;null;
2021-10-11;null;0;9,8;20,8;18,32;17,6;null;89;2,9;
2021-10-12;1,5;3,2;2,6;25,3;19,02;15;null;86;1,6;
2021-10-13;2;5,2;5,8;28,1;20,28;16,6;null;85;1,25;
2021-10-14;2,7;3,8;0;29,9;21,74;17,3;null;76;1,6;
2021-10-15;4,6;7,3;6,8;30,3;22,5;18,2;null;63;1,6;
2021-10-16;4,3;4,9;27;27,1;20,82;17,6;null;67;,8;
2021-10-17;null;null;null;null;null;null;null;90;null;
2021-10-18;null;0;11;17,5;16,42;15,6;null;93;,8;
2021-10-19;1;0;13;17,2;14,56;13,2;null;88;2,45;
2021-10-20;,5;0;5;17,8;14,44;12,2;null;83;1,6;
2021-10-21;1,5;7,8;0;22,3;16,28;12,1;null;76;2,45;
2021-10-22;2,7;11,3;0;27,1;19,72;15,6;null;70;,8;
2021-10-23;3,8;8,9;0;32;23,76;14,6;null;75;1,2;
2021-10-24;null;null;null;null;null;null;null;46;null;
2021-10-25;null;0;0;20,8;18,52;16,8;null;82;2,85;
2021-10-26;4,8;4,8;0;26,8;19,76;16,6;null;85;1,6;
2021-10-27;2,7;0;0;25;20,54;17,7;null;87;,8;
2021-10-28;1,3;0;3;24,5;19,82;17,8;null;91;,8;
2021-10-29;1,7;,9;2,2;24,7;19,7;15,6;null;91;2,9;
2021-10-30;2,5;5,8;0;26,3;20,5;17,6;null;76;2,45;
2021-10-31;null;null;null;null;null;null;null;84;null;
2021-11-01;null;3,6;21;25,1;19,9;17,8;null;91;2,05;
2021-11-02;2,2;3,8;0;24,3;20,12;17,3;null;77;1,6;
2021-11-03;2,5;5,7;0;27;20,66;17,4;null;79;1,6;
2021-11-04;3,1;9,2;0;30;22,22;17,2;null;81;,8;
2021-11-05;4,2;9;0;28,7;20,82;16,6;null;68;1,6;
2021-11-06;3,8;11,1;0;29,5;21,38;15,4;null;54;0;
2021-11-07;null;null;null;null;null;null;null;75;null;
2021-11-08;null;8,3;0;28,1;21,16;18,8;null;64;2,45;
2021-11-09;3,8;0;0;22,7;19,28;17;null;79;2,85;
2021-11-10;2,2;2,5;0;25,5;20,14;17,2;null;75;1,65;
2021-11-11;2,8;0;0;19,1;16,62;15,6;null;78;1,6;
2021-11-12;1,2;,6;3,6;20,7;16,34;14,8;null;85;2,85;
2021-11-13;2,7;10,4;0;23,3;16,64;11,9;null;57;4,15;
2021-11-14;null;null;null;null;null;null;null;72;null;
2021-11-15;null;9,7;0;28,8;21,9;19;null;69;,8;
2021-11-16;5;9,1;0;31,1;22,54;15,4;null;70;1,6;
2021-11-17;5,8;11,4;0;33;25,44;17,8;null;59;,8;
2021-11-18;1,2;0;0;26,5;22,6;21,9;null;45;1,6;
2021-11-19;4,5;0;54;22,8;20,12;18,6;null;95;2,3;
2021-11-20;3,5;,6;14,5;22,1;18,34;16,6;null;76;2,05;
2021-11-21;null;null;null;null;null;null;null;87;null;
2021-11-22;null;9,2;0;30,3;21,74;17,6;null;86;,8;
2021-11-23;6,8;11,2;0;33,5;24,94;15,2;null;40;,8;
2021-11-24;9,2;3,6;0;26,6;21,34;19,1;null;47;2,45;
2021-11-25;3,2;8,6;0;32,5;24,14;18,2;null;73;0;
2021-11-26;5,8;1,4;,5;24,5;21,82;20,6;null;76;3,3;
2021-11-27;4,6;10,3;1,8;30,2;23,34;20,3;null;72;,8;
2021-11-28;null;null;null;null;null;null;null;82;null;
2021-11-29;null;7,9;0;32,5;null;null;null;64;2,05;
2021-11-30;9,2;6;3,2;29,9;22,6;19,3;null;58;3,3;
2021-12-01;4;7,7;5;29,3;22,78;19,2;null;null;2,9;
2021-12-02;3;4,4;0;28,2;21,4;17,8;null;null;2,5;
2021-12-03;3;1,9;0;21,5;19,7;18,4;null;null;2,85;
2021-12-04;2,8;7,5;0;27,1;21,04;16,8;null;null;2,5;
2021-12-05;null;null;null;null;null;null;null;78;null;
2021-12-06;null;3,7;0;27,1;null;null;null;null;1,54332;
2021-12-07;4,2;0;0;20,3;17,3;15,8;null;null;1,6;
2021-12-08;1,8;1,3;2,1;21,5;17,74;15,1;null;null;2,2;
2021-12-09;3,4;4,5;0;24,1;18,86;15,2;null;null;2,45;
2021-12-10;4,1;12,4;0;27,5;20,38;13,8;null;null;1,6;
2021-12-11;5,5;12,4;0;33,3;24,64;15;null;null;,8;
2021-12-12;null;null;null;null;null;null;null;null;null;
2021-12-13;null;1,1;3;30,1;23,6;21,3;null;null;0;
2021-12-14;2,5;1,7;34,9;28,1;24,14;21,1;null;null;,77166;
2021-12-15;2;0;6;26,3;22,98;21,5;null;null;0;
2021-12-16;1,5;1,5;33,8;30,3;24,64;21,1;null;null;,8;
2021-12-17;2,8;,9;11,6;26,9;22,52;21,1;null;null;1,6;
2021-12-18;2,2;2,4;0;23,3;21,02;19,3;null;null;2,05;
2021-12-19;null;null;null;null;null;null;null;null;null;
2021-12-20;null;9;0;28,8;22,54;20,9;null;null;1,6;
2021-12-21;4,2;9,9;0;32,1;23,98;17,8;null;null;,8;
2021-12-22;5,3;6,1;0;31,1;24,46;20,9;null;null;2,5;
2021-12-23;7,1;5,3;7,9;24,1;19,54;16,8;null;null;2,45;
2021-12-24;2,9;2,1;3,2;22,5;19,08;16,3;null;null;1,65;
2021-12-25;6,4;10,6;0;27,8;20,94;15,1;null;null;,8;
2021-12-26;null;null;null;null;null;null;null;null;null;
2021-12-27;null;3,9;0;27,3;23,04;21,2;null;null;1,6;
2021-12-28;3,8;4;4;27,6;22,48;18,8;null;null;,8;
2021-12-29;3;7,4;0;29,1;22,66;18,6;null;null;1,6;
2021-12-30;3,7;,2;0;23,7;21,08;19,2;null;null;1,6;
2021-12-31;1,3;,2;15,8;23,8;20,8;18,6;null;null;0;
2022-01-01;,7;1,8;21,2;26,5;22,14;18,2;null;79;0;
2022-01-02;null;null;null;null;null;null;null;85;null;
2022-01-03;null;2,4;2,4;28,9;23,84;21,1;null;87;1,6;
2022-01-04;1;2,2;19,8;28,6;24,02;20,9;null;81;0;
2022-01-05;3;,9;15,7;26,8;23,76;21,2;null;88;2,45;
2022-01-06;2,8;1,7;8,6;27,3;22,24;20,5;null;87;2,05;
2022-01-07;2,2;0;1,8;22,8;20;18,8;null;86;1,6;
2022-01-08;3;0;4,8;21,9;18,62;17,2;null;91;3,3;
2022-01-09;null;null;null;null;null;null;null;90;null;
2022-01-10;null;0;13,6;24,6;21,26;18,9;null;85;,8;
2022-01-11;2;0;0;25,3;21,18;18,8;null;87;0;
2022-01-12;1;3,4;12,8;28,1;22,18;18,6;null;82;,8;
2022-01-13;1,8;5,3;12,4;29,6;23,38;19,8;null;85;0;
2022-01-14;5,2;2,3;1,2;29,3;24,22;20,2;null;84;1,6;
2022-01-15;4;0;0;28,7;25,24;22,5;null;83;,8;
2022-01-16;null;null;null;null;null;null;null;68;null;
2022-01-17;null;7,2;13;29,7;25,7;23,6;null;74;,8;
2022-01-18;4,6;10,4;0;32,5;24,1;19,6;null;70;,8;
2022-01-19;5,4;8,6;40,2;33,5;24,88;19,1;null;72;,4;
2022-01-20;4,5;8,4;38;32,6;23,28;18,9;null;67;1,6;
2022-01-21;3,3;10,8;25;31,3;24,4;19,3;null;85;,8;
2022-01-22;4,7;8,8;0;33,5;24,52;19,3;null;77;,25;
2022-01-23;null;null;null;null;null;null;null;79;null;
2022-01-24;null;7,6;0;32,8;26,22;23,9;null;73;,8;
2022-01-25;4,5;8,5;0;31,9;25,4;21,9;null;85;,8;
2022-01-26;5;10,1;,8;31,5;24,72;21,9;null;67;2,05;
2022-01-27;5;10,8;25,2;31,5;25,18;21,6;null;70;3,3;
2022-01-28;7,3;,7;32,6;25,8;21,48;19,8;null;72;,8;
2022-01-29;1,2;0;19,4;23,1;20,54;19,2;null;89;0;
2022-01-30;null;null;null;null;null;null;null;93;null;
2022-01-31;null;0;48,7;23,5;21,5;20,6;89,5;86;,366667;
