Nome: VOTUPORANGA
Codigo Estacao: 83623
Latitude: -20.43972221
Longitude: -49.9836111
Altitude: 510.41
Situacao: Fechada
Data Inicial: 2019-01-01
Data Final: 2021-07-24
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-08-01;null;null;0;30,6;21,92;13,4;null;68;null;
2020-08-02;null;null;null;30;null;null;null;74;null;
2020-08-03;null;null;0;30;22,76;17,6;null;54;null;
2020-08-04;null;null;0;29,8;22,2;14,6;null;54;null;
2020-08-05;null;null;0;30,4;22,62;14,8;null;58;null;
2020-08-06;null;null;0;30,2;22,24;14,8;null;60;null;
2020-08-07;null;null;0;30,6;22,42;15,2;null;54;null;
2020-08-08;null;null;0;30,6;23,26;15,6;null;60;null;
2020-08-09;null;null;null;null;null;null;null;46;null;
2020-08-10;null;null;0;32;24,78;19,9;null;58;null;
2020-08-11;null;null;0;33;24,9;16,8;null;62;null;
2020-08-12;null;null;0;34;25,86;17,6;null;52;null;
2020-08-13;null;null;0;35,4;27,22;19,8;null;58;null;
2020-08-14;null;null;0;35,2;27,38;20,4;null;58;null;
2020-08-15;null;null;0;36,6;27,74;20,2;null;58;null;
2020-08-16;null;null;null;null;null;null;null;52;null;
2020-08-17;null;null;0;30;22,86;19,2;null;68;null;
2020-08-18;null;null;0;35;26,38;17,6;null;70;null;
2020-08-19;null;null;0;37;25,42;16,4;null;54;null;
2020-08-20;null;null;0;27,6;18,9;13,2;null;72;null;
2020-08-21;null;null;0;22,8;14,54;10,4;null;76;null;
2020-08-22;null;null;5;22,6;13,88;6,4;null;90;null;
2020-08-23;null;null;null;null;null;null;null;82;null;
2020-08-24;null;null;0;30,4;21,82;17,6;null;72;null;
2020-08-25;null;null;0;31,2;20,98;11,6;null;56;null;
2020-08-26;null;null;0;32;22,38;11,2;null;60;null;
2020-08-27;null;null;0;33,6;25,74;15,4;null;54;null;
2020-08-28;null;null;0;35,4;26,5;17,4;null;54;null;
2020-08-29;null;null;0;35;26,98;18,2;null;50;null;
2020-08-30;null;null;null;null;null;null;null;54;null;
2020-08-31;null;null;0;36,8;29,22;24,2;null;52;null;
2020-09-01;null;null;0;36,4;28,64;23,2;null;52;null;
2020-09-02;null;null;0;34,8;26,42;16,4;null;56;null;
2020-09-03;null;null;0;35,8;27,14;18,6;null;58;null;
2020-09-04;null;null;0;36,6;28,7;19,2;null;58;null;
2020-09-05;null;null;0;36,8;28,54;20;null;50;null;
2020-09-06;null;null;null;null;null;null;null;54;null;
2020-09-07;null;null;0;37,2;29,1;24,4;null;54;null;
2020-09-08;null;null;0;38,2;28,06;17,6;null;56;null;
2020-09-09;null;null;0;38,6;29,9;19,8;null;44;null;
2020-09-10;null;null;0;39;29,98;19,6;null;50;null;
2020-09-11;null;null;0;38,6;29,66;21,2;null;40;null;
2020-09-12;null;null;0;38,8;29,7;21,8;null;44;null;
2020-09-13;null;null;null;null;null;null;null;54;null;
2020-09-14;null;null;0;37;28,46;22,8;null;36;null;
2020-09-15;null;null;0;35,6;26,7;17,2;null;46;null;
2020-09-16;null;null;0;36,4;27,82;17,2;null;50;null;
2020-09-17;null;null;0;38,4;29,66;20,6;null;46;null;
2020-09-18;null;null;0;36;27,96;18,6;null;48;null;
2020-09-19;null;null;0;34,6;27,82;20,8;null;48;null;
2020-09-20;null;null;null;null;null;null;null;45;null;
2020-09-21;null;null;,6;30,8;22,46;17,6;null;84;null;
2020-09-22;null;null;,5;29,2;21,06;14,2;null;68;null;
2020-09-23;null;null;0;32,4;23,82;14,4;null;64;null;
2020-09-24;null;null;0;34,8;25,78;16,6;null;58;null;
2020-09-25;null;null;0;37,4;28,54;16,8;null;50;null;
2020-09-26;null;null;0;40;30,42;20,6;null;44;null;
2020-09-27;null;null;null;null;null;null;null;50;null;
2020-09-28;null;null;0;40,4;31,66;26,6;null;44;null;
2020-09-29;null;null;0;41,2;31,18;20,6;null;42;null;
2020-09-30;null;null;0;41,8;33,3;23,4;null;36;null;
2020-10-01;null;null;0;40,8;32,38;22,4;null;38;null;
2020-10-02;null;null;0;42;33,26;22,8;null;46;null;
2020-10-03;null;null;0;42,2;33,18;21,8;null;36;null;
2020-10-04;null;null;null;null;null;null;null;40;null;
2020-10-05;null;null;0;42,2;33,3;26,8;null;36;null;
2020-10-06;null;null;0;42;32,9;23,4;null;36;null;
2020-10-07;null;null;0;42;33,74;25,4;null;38;null;
2020-10-08;null;null;0;39,4;30,26;21;null;38;null;
2020-10-09;null;null;0;41,2;30,06;21,4;null;52;null;
2020-10-10;null;null;2,9;34,8;24,34;16,6;null;72;null;
2020-10-11;null;null;null;null;null;null;null;60;null;
2020-10-12;null;null;0;37,2;27,58;19,8;null;72;null;
2020-10-13;null;null;0;38,8;30,18;20;null;46;null;
2020-10-14;null;null;0;39,8;30,26;20,8;null;42;null;
2020-10-15;null;null;3;30,8;23,7;17,8;null;46;null;
2020-10-16;null;null;0;27,8;21,58;16,8;null;76;null;
2020-10-17;null;null;0;35,4;25,5;13,2;null;70;null;
2020-10-18;null;null;null;null;null;null;null;54;null;
2020-10-19;null;null;0;30,8;23,22;18,8;null;82;null;
2020-10-20;null;null;3;27,2;22,38;17;null;78;null;
2020-10-21;null;null;24,3;32,6;26,26;18,2;null;76;null;
2020-10-22;null;null;0;34,2;25,54;17,2;null;68;null;
2020-10-23;null;null;0;35;27,42;18,6;null;64;null;
2020-10-24;null;null;21;30,2;23,42;16,4;null;58;null;
2020-10-25;null;null;null;null;null;null;null;96;null;
2020-10-26;null;null;0;31,8;23,86;17,2;null;72;null;
2020-10-27;null;null;2,9;30,8;24,46;16,8;null;80;null;
2020-10-28;null;null;0;35,6;25,34;16,8;null;58;null;
2020-10-29;null;null;0;31,4;25,02;18,6;null;68;null;
2020-10-30;null;null;1,8;31,8;24,82;18,2;null;80;null;
2020-10-31;null;null;0;30,8;23,66;13,6;null;76;null;
2020-11-01;null;null;null;null;null;null;null;64;null;
2020-11-02;null;null;0;31,2;22,82;17,4;null;68;null;
2020-11-03;null;null;0;30,8;22,54;12,2;null;56;null;
2020-11-04;null;null;0;33,6;24,38;12,6;null;64;null;
2020-11-05;null;null;0;35,4;24,74;12,4;null;66;null;
2020-11-06;null;null;0;36;25,72;15,4;null;52;null;
2020-11-07;null;null;0;34,8;25,14;14,4;null;54;null;
2020-11-08;null;null;null;null;null;null;null;70;null;
2020-11-09;null;null;0;35,6;24,74;16,2;null;52;null;
2020-11-10;null;null;45,2;31,4;24,02;16,4;null;82;null;
2020-11-11;null;null;2,8;34,6;26,06;18,8;null;84;null;
2020-11-12;null;null;0;34;27,7;19,4;null;66;null;
2020-11-13;null;null;0;34,2;25,46;18,4;null;62;null;
2020-11-14;null;null;4,4;33,2;27,42;18,2;null;76;null;
2020-11-15;null;null;null;null;null;null;null;56;null;
2020-11-16;null;null;2,2;35,6;28,46;22,2;null;78;null;
2020-11-17;null;null;0;35,4;27,58;21,2;null;60;null;
2020-11-18;null;null;0;32,6;25,98;19,4;null;76;null;
2020-11-19;null;null;8,2;28,8;22,74;16,2;null;87;null;
2020-11-20;null;null;0;31,4;22,98;13,4;null;80;null;
2020-11-21;null;null;0;35,4;25,22;14;null;64;null;
2020-11-22;null;null;null;null;null;null;null;68;null;
2020-11-23;null;null;0;36,4;28,9;23,8;null;62;null;
2020-11-24;null;null;0;34,6;27,64;20;null;56;null;
2020-11-25;null;null;0;35;28,06;18,8;null;66;null;
2020-11-26;null;null;0;35,6;26,1;19,2;null;58;null;
2020-11-27;null;null;1;36,2;29,26;19,2;null;60;null;
2020-11-28;null;null;0;35,6;28,26;19,4;null;56;null;
2020-11-29;null;null;null;null;null;null;null;66;null;
2020-11-30;null;null;0;37,2;31,38;26,2;null;50;null;
2020-12-01;null;null;0;38,2;28,58;19,6;null;56;null;
2020-12-02;null;null;,8;33,4;26,02;18,4;null;74;null;
2020-12-03;null;null;0;35,2;23,94;18,2;null;68;null;
2020-12-04;null;null;0;36,2;26,9;17,8;null;64;null;
2020-12-05;null;null;5,2;34;24,3;18,2;null;80;null;
2020-12-06;null;null;null;null;null;null;null;100;null;
2020-12-07;null;null;16,9;31,4;23,5;16,6;null;92;null;
2020-12-08;null;null;10,6;32,2;24,78;16,8;null;86;null;
2020-12-09;null;null;0;34,4;25,86;18,6;null;80;null;
2020-12-10;null;null;0;32;24,42;17;null;72;null;
2020-12-11;null;null;3;28;22,3;15,8;null;76;null;
2020-12-12;null;null;21,1;28,8;24,46;17,8;null;84;null;
2020-12-13;null;null;null;null;null;null;null;80;null;
2020-12-14;null;2,9;8;34,2;24,98;18,6;null;74;null;
2020-12-15;null;null;6,4;34,4;26,7;18,4;null;84;null;
2020-12-16;null;null;29;31,6;26,14;17,4;null;70;null;
2020-12-17;null;null;0;34,8;25,58;18,6;null;74;null;
2020-12-18;null;null;18,4;35,4;27,08;17,4;null;78;null;
2020-12-19;null;null;0;35;25,5;19,2;null;72;null;
2020-12-20;null;null;null;null;null;null;null;96;null;
2020-12-21;null;null;0;35,2;27,94;23;null;80;null;
2020-12-22;null;null;2,1;32,6;25,02;19,2;null;72;null;
2020-12-23;null;null;10,4;33,6;25,86;18,4;null;88;null;
2020-12-24;null;null;3,2;33,4;26,86;17,8;null;82;null;
2020-12-25;null;null;0;33,4;25,02;16,6;null;74;null;
2020-12-26;null;null;0;30,4;24,5;18,2;null;84;null;
2020-12-27;null;null;null;null;null;null;null;90;null;
2020-12-28;null;null;24,2;30,8;23,9;19,2;null;88;null;
2020-12-29;null;null;2,6;31,2;24,68;18,2;null;84;null;
2020-12-30;null;null;1,8;31,8;24,62;17,2;null;78;null;
2020-12-31;null;null;3,2;32,2;23,22;17,4;null;76;null;
2021-01-01;null;null;23,9;30,8;23,98;16,8;null;95;null;
2021-01-02;null;null;0;32,8;26,1;18,2;null;81;null;
2021-01-03;null;null;null;null;null;null;null;72;null;
2021-01-04;null;null;0;31,6;25,38;21;null;74;null;
2021-01-05;null;null;0;33,6;26,14;18,8;null;72;null;
2021-01-06;null;null;0;32,6;27,22;19,4;null;76;null;
2021-01-07;null;null;0;33;26,38;19,6;null;74;null;
2021-01-08;null;null;0;33,6;26,74;18,2;null;76;null;
2021-01-09;null;null;0;35,2;28,02;19,6;null;78;null;
2021-01-10;null;null;null;null;null;null;null;62;null;
2021-01-11;null;null;0;36;27,22;21,6;null;78;null;
2021-01-12;null;null;0;33;24,78;18,2;null;86;null;
2021-01-13;null;null;28,5;31,4;24,02;17,6;null;86;null;
2021-01-14;null;null;57,9;27,8;null;19,8;null;96;null;
2021-01-15;null;null;0;29,2;23,9;18,2;null;80;null;
2021-01-16;null;null;26,9;29,6;23,26;16,2;null;96;null;
2021-01-17;null;null;3,3;null;null;null;null;99;null;
2021-01-18;null;null;0;31;24,3;19,2;null;80;null;
2021-01-19;null;null;4,3;32,6;24,5;17,2;null;94;null;
2021-01-20;null;null;0;33,6;26,1;18,2;null;78;null;
2021-01-21;null;null;0;33,6;26,42;18,2;null;72;null;
2021-01-22;null;null;0;32,4;25,82;19,4;null;76;null;
2021-01-23;null;null;0;34,2;27,54;18,2;null;64;null;
2021-01-24;null;null;null;null;null;null;null;54;null;
2021-01-25;null;null;0;31,8;24,66;18,6;null;68;null;
2021-01-26;null;null;3;33,6;25,58;17,8;null;78;null;
2021-01-27;null;null;1;33,4;25,1;18,8;null;78;null;
2021-01-28;null;null;3,6;32,6;null;20,2;null;91;null;
2021-01-29;null;null;0;32,8;24,94;18,8;null;76;null;
2021-01-30;null;null;0;34,2;27,06;18,6;null;72;null;
2021-01-31;null;null;null;null;null;null;null;76;null;
2021-02-01;null;null;0;34,4;27,14;20,8;null;80;null;
2021-02-02;null;null;0;34,4;26,46;19,2;null;64;null;
2021-02-03;null;null;0;35;25,66;19,2;null;70;null;
2021-02-04;null;null;10,4;33,6;26,18;18,8;null;80;null;
2021-02-05;null;null;1;31,4;26,02;19,6;null;82;null;
2021-02-06;null;null;0;31,8;24,74;16,8;null;66;null;
2021-02-07;null;null;null;null;null;null;null;82;null;
2021-02-08;null;null;0;33,4;25,62;19,8;null;72;null;
2021-02-09;null;null;0;33;24,82;15,4;null;68;null;
2021-02-10;null;null;0;34,2;25,38;16,6;null;56;null;
2021-02-11;null;null;3,4;26,8;22,46;17,6;null;80;null;
2021-02-12;null;null;2;28,6;22,26;17,4;null;82;null;
2021-02-13;null;null;1;32,2;25,82;17,8;null;82;null;
2021-02-14;null;null;null;null;null;null;null;72;null;
2021-02-15;null;null;2,4;30,8;24,42;18,4;null;94;null;
2021-02-16;null;null;0;33,8;26,46;18,2;null;78;null;
2021-02-17;null;null;0;31,4;24,7;17,8;null;72;null;
2021-02-18;null;null;0;34,2;26,38;18;null;76;null;
2021-02-19;null;null;0;34,6;25,98;17,2;null;66;null;
2021-02-20;null;null;0;36;25,14;11;null;58;null;
2021-02-21;null;null;null;null;null;null;null;66;null;
2021-02-22;null;null;0;34,6;28,06;22;null;76;null;
2021-02-23;null;null;0;35,6;26,5;19,6;null;66;null;
2021-02-24;null;null;0;36,6;27,86;19,4;null;66;null;
2021-02-25;null;null;5,9;35,4;25,98;17,6;null;70;null;
2021-02-26;null;null;19,4;29;23,5;16,4;null;66;null;
2021-02-27;null;null;0;32,2;23,64;17,8;null;78;null;
2021-02-28;null;null;null;null;null;null;null;88;null;
2021-03-01;null;null;14;30,2;24,82;19,2;null;86;null;
2021-03-02;null;null;0;31,6;24,42;18,8;null;72;null;
2021-03-03;null;null;3,1;29,4;23,58;17,8;null;94;null;
2021-03-04;null;null;4,2;28,2;22,18;16,4;null;84;null;
2021-03-05;null;null;1;29;23,14;15,8;null;86;null;
2021-03-06;null;null;41,5;29;23,5;17,2;null;86;null;
2021-03-07;null;null;null;null;null;null;null;82;null;
2021-03-08;null;null;5,5;30,4;24,98;19,8;null;88;null;
2021-03-09;null;null;0;31,8;24,66;18;null;86;null;
2021-03-10;null;null;0;32,4;25,58;16,2;null;76;null;
2021-03-11;null;null;0;33,6;27,02;19,8;null;72;null;
2021-03-12;null;null;0;32,4;26,22;18,8;null;74;null;
2021-03-13;null;null;null;null;null;null;null;78;null;
2021-03-14;null;null;null;null;null;null;null;null;null;
2021-03-15;null;null;0;33,4;27,26;21,4;null;76;null;
2021-03-16;null;null;0;33,8;26,22;18,8;null;64;null;
2021-03-17;null;null;0;32,6;25,7;19,2;null;74;null;
2021-03-18;null;null;0;32,8;24,94;18,2;null;74;null;
2021-03-19;null;null;0;33,2;23,74;17,4;null;76;null;
2021-03-20;null;null;38,4;32,6;null;19,8;null;92;null;
2021-03-21;null;null;0;33,4;27,42;19,6;null;68;null;
2021-03-22;null;null;0;33,2;26,9;19,2;null;64;null;
2021-03-23;null;null;0;34;27,42;18,8;null;66;null;
2021-03-24;null;null;0;35;28,02;19,6;null;68;null;
2021-03-25;null;null;0;35,2;27,98;19;null;72;null;
2021-03-26;null;null;0;35;27,3;20,6;null;72;null;
2021-03-27;null;null;0;34;25,18;19;null;69;null;
2021-03-28;null;null;null;null;null;null;null;88;null;
2021-03-29;null;null;0;35,2;28,22;22,4;null;78;null;
2021-03-30;null;null;0;34,8;26,14;17,8;null;72;null;
2021-03-31;null;null;0;32,8;25,22;17,6;null;74;null;
2021-04-01;null;null;0;32;23,78;16;null;72;null;
2021-04-02;null;null;0;32,2;22,46;13,4;null;72;null;
2021-04-03;null;null;0;33;23,06;13,6;null;74;null;
2021-04-04;null;null;null;null;null;null;null;68;null;
2021-04-05;null;null;0;35;25,66;19,2;null;74;null;
2021-04-06;null;null;0;32,6;23,54;17,8;null;62;null;
2021-04-07;null;null;0;31;24,38;16,6;null;78;null;
2021-04-08;null;null;0;32;25,14;17,6;null;70;null;
2021-04-09;null;null;0;31,6;24,86;17;null;60;null;
2021-04-10;null;null;0;32,4;25,42;17,2;null;58;null;
2021-04-11;null;null;null;null;null;null;null;54;null;
2021-04-12;null;null;0;34,2;27,3;22,4;null;60;0;
2021-04-13;null;null;0;34,6;25,7;16,6;null;58;null;
2021-04-14;null;null;0;32,8;24,46;18,2;null;66;null;
2021-04-15;null;null;0;33,6;24,24;14;null;70;null;
2021-04-16;null;null;0;32,4;23,58;17;null;67;null;
2021-04-17;null;null;14,4;31,6;22,9;17;null;85;null;
2021-04-18;null;null;null;null;null;null;null;80;null;
2021-04-19;null;null;0;29,2;21,94;17;null;94;null;
2021-04-20;null;null;0;29,2;20,82;12,6;null;84;null;
2021-04-21;null;null;0;28,6;20,42;12;null;76;null;
2021-04-22;null;null;0;29,4;20,1;12,2;null;80;null;
2021-04-23;null;null;0;30,2;21,38;11,6;null;70;null;
2021-04-24;null;null;0;32,2;22,62;13;null;70;null;
2021-04-25;null;null;null;null;null;null;null;76;null;
2021-04-26;null;null;0;31,6;24,9;19,4;null;74;null;
2021-04-27;null;null;0;31,6;22,86;14;null;70;null;
2021-04-28;null;null;0;32,4;21,9;12;null;70;null;
2021-04-29;null;null;0;31,8;21,52;12;null;74;null;
2021-04-30;null;null;0;29,6;21,66;11,8;null;78;null;
2021-05-01;null;null;0;30,2;23,14;14,4;null;76;null;
2021-05-02;null;null;null;null;null;null;null;68;null;
2021-05-03;null;null;0;31;24,26;19,2;null;54;null;
2021-05-04;null;null;0;33;24,98;15,6;null;64;null;
2021-05-05;null;null;0;33,4;25,3;16,2;null;60;null;
2021-05-06;null;null;0;33,6;25,42;17,4;null;62;null;
2021-05-07;null;null;0;26,4;19,58;13,6;null;60;null;
2021-05-08;null;null;0;31;19,88;11,6;null;84;null;
2021-05-09;null;null;null;null;null;null;null;78;null;
2021-05-10;null;null;0;32;25,22;19,6;null;60;null;
2021-05-11;null;null;0;31,6;23,5;14,4;null;66;null;
2021-05-12;null;null;0;31;23,86;15,2;null;64;null;
2021-05-13;null;null;0;28,4;20,22;12,8;null;70;null;
2021-05-14;null;null;0;28,8;20,9;12,2;null;82;null;
2021-05-15;null;null;0;30,2;22,5;14,2;null;70;null;
2021-05-16;null;null;null;null;null;null;null;76;null;
2021-05-17;null;null;0;32,2;24,02;19,4;null;66;null;
2021-05-18;null;null;0;31,4;23,14;14,6;null;68;null;
2021-05-19;null;null;0;31,6;22,98;15,2;null;58;null;
2021-05-20;null;null;0;32,4;24,42;15,4;null;56;null;
2021-05-21;null;null;0;33;24,1;16,2;null;56;null;
2021-05-22;null;null;0;30,2;21,06;16,2;null;68;null;
2021-05-23;null;null;null;null;null;null;null;92;null;
2021-05-24;null;null;1,4;23;16,06;12;null;80;null;
2021-05-25;null;null;0;29,6;19,86;10,2;null;62;null;
2021-05-26;null;null;0;33,2;22,66;13,2;null;56;null;
2021-05-27;null;null;0;33,6;24,74;16;null;68;null;
2021-05-28;null;null;0;33,2;25,78;18,8;null;60;null;
2021-05-29;null;null;0;33,6;26,02;18,8;null;70;null;
2021-05-30;null;null;null;null;null;null;null;78;null;
2021-05-31;null;null;0;28,2;22,7;18,8;null;78;null;
2021-06-01;null;null;0;30,8;22,58;14,4;null;68;null;
2021-06-02;null;null;0;32,4;23,38;15,6;null;66;null;
2021-06-03;null;null;0;33,2;24,26;15,8;null;70;null;
2021-06-04;null;null;0;32,8;25,3;18;null;64;null;
2021-06-05;null;null;0;32,2;24,22;17,6;null;60;null;
2021-06-06;null;null;null;null;null;null;null;74;null;
2021-06-07;null;null;0;31,8;22,94;18,2;null;82;null;
2021-06-08;null;null;0;27,6;19,94;13,6;null;74;null;
2021-06-09;null;null;0;30;21,82;14,8;null;80;null;
2021-06-10;null;null;0;23,8;19,38;15,2;null;76;null;
2021-06-11;null;null;4,3;24,4;19,34;14,6;null;94;null;
2021-06-12;null;null;0;24,2;18,66;13,4;null;89;null;
2021-06-13;null;null;null;null;null;null;null;88;null;
2021-06-14;null;null;0;26,8;19,06;10,6;null;74;null;
2021-06-15;null;null;0;30,2;19,86;10,6;null;80;null;
2021-06-16;null;null;0;28,4;19,26;12,4;null;74;null;
2021-06-17;null;null;0;28;19,58;14;null;72;null;
2021-06-18;null;null;0;30,4;21,14;14;null;64;null;
2021-06-19;null;null;0;31,2;22,38;16;null;62;null;
2021-06-20;null;null;null;null;null;null;null;72;null;
2021-06-21;null;null;0;30,2;23,06;17,6;null;76;null;
2021-06-22;null;null;0;32;23,58;17,4;null;70;null;
2021-06-23;null;null;0;30,4;21,5;13,8;null;68;null;
2021-06-24;null;null;0;32,2;23,58;15,6;null;66;null;
2021-06-25;null;null;0;33,4;26,18;17;null;60;null;
2021-06-26;null;null;0;32;25,26;18,8;null;54;null;
2021-06-27;null;null;null;null;null;null;null;68;null;
2021-06-28;null;null;0;24,8;16,38;12,6;null;94;null;
2021-06-29;null;null;0;18,2;11,68;7,6;null;76;null;
2021-06-30;null;null;0;23,6;12,04;5,6;null;66;null;
2021-07-01;null;null;0;26,6;15,24;8,4;null;58;null;
2021-07-02;null;null;0;30,2;20,82;13;null;60;null;
2021-07-03;null;null;0;30,8;21,5;17,8;null;64;null;
2021-07-04;null;null;null;null;null;null;null;68;null;
2021-07-05;null;null;0;29;21,42;20,2;null;56;null;
2021-07-06;null;null;0;29,8;20,94;17,4;null;52;null;
2021-07-07;null;null;0;28,8;19,18;14,2;null;61;null;
2021-07-08;null;null;0;28,8;20,86;17,4;null;54;null;
2021-07-09;null;null;0;30,8;22,04;17,4;null;54;null;
2021-07-10;null;null;0;31;23,02;18,6;null;54;null;
2021-07-11;null;null;null;null;null;null;null;64;null;
2021-07-12;null;null;0;31;24,38;22,2;null;54;null;
2021-07-13;null;null;0;32,2;23,74;18,8;null;54;null;
2021-07-14;null;null;0;31,6;24,52;20,4;null;66;null;
2021-07-15;null;null;0;32,6;24,78;20,8;null;60;null;
2021-07-16;null;null;0;32,6;24,3;19,8;null;64;null;
2021-07-17;null;null;0;32,8;24,44;19,8;null;70;null;
2021-07-18;null;null;null;null;null;null;null;74;null;
2021-07-19;null;null;0;22,8;13,84;12,6;null;66;null;
2021-07-20;null;null;0;26,4;15,56;9,6;null;60;null;
2021-07-21;null;null;0;30,8;19,58;13,6;null;60;null;
2021-07-22;null;null;0;32,6;22,84;13,6;null;64;null;
2021-07-23;null;null;0;30,8;21,46;15,6;null;54;null;
2021-07-24;null;null;null;null;null;null;null;64;null;

